inquiry,knowledge,idea,messages,message,relevant
空氣可以壓縮嗎？,1. 空氣的伸縮性,"[{'空氣可以壓縮嗎？':'大家覺得空氣可以壓縮嗎？'}, {'💡我的想法':'我覺得空氣可以壓縮，因為我們可以用氣球把空氣吹進去，然後把氣球捏起來。'}, {'🧐我覺得更好的想法':'我覺得空氣不可以壓縮，因為我們平常看到的空氣都是看不見的，所以應該是不能壓縮的。'}, {'❓我想知道':'那麼，空氣到底可以壓縮嗎？'}, {'🙅🏻這個想法不能解釋':'我覺得空氣可以壓縮，因為我們可以用氣球把空氣吹進去，然後把氣球捏起來。'}, {'📄舉例和參考來源':'我在網路上查到一個實驗，可以用一個塑膠瓶子和一個吸管來示範空氣的壓縮。'}, {'💡我的想法':'我也有看過那個實驗，我覺得這個實驗很有趣，可以讓我們更了解空氣的伸縮性。'}, {'❓我想知道':'那麼，空氣被壓縮後會變成什麼樣子？'}, {'🧐我覺得更好的想法':'我覺得空氣被壓縮後會變得更緊密，所以可能會變成液體或固體。'}, {'❓我想知道':'有沒有其他的例子可以說明空氣的伸縮性？'}, {'📄舉例和參考來源':'我在書上看到一個例子，就是氣球被吹得很大，但是如果放掉氣，氣球就會變小。'}, {'💡我的想法':'我也有看過那個例子，我覺得這個例子很好，可以讓我們更直觀地理解空氣的伸縮性。'}, {'🧐我覺得更好的想法':'我覺得空氣的伸縮性和溫度有關，溫度越高，空氣的伸縮性越大。'}, {'❓我想知道':'那麼，空氣的伸縮性和壓力有關嗎？'}, {'📄舉例和參考來源':'我在課本上看到一個例子，就是氣球被吹得很大，但是如果放掉氣，氣球就會變小。'}, {'💡我的想法':'我也有看過那個例子，我覺得這個例子很好，可以讓我們更直觀地理解空氣的伸縮性。'}, {'🧐我覺得更好的想法':'我覺得空氣的伸縮性和溫度有關，溫度越高，空氣的伸縮性越大。'}, {'❓我想知道':'那麼，空氣的伸縮性和壓力有關嗎？'}, {'🙅🏻這個想法不能解釋':'我覺得空氣的伸縮性和壓力有關，因為壓力越大，空氣的伸縮性越小。'}, {'📄舉例和參考來源':'我在網路上查到一個實驗，可以用一個塑膠瓶子和一個吸管來示範空氣的壓縮。'}, {'✍🏻我的總結':'根據我們的討論，我們認為空氣是可以壓縮的，而且空氣的伸縮性和溫度、壓力有關。'}]",{'我最喜歡的運動是游泳，最近學會了蛙式': 0},我最喜歡的運動是游泳，最近學會了蛙式,0
空氣可以壓縮嗎？,1. 空氣的伸縮性,"[{'空氣可以壓縮嗎？':'大家覺得空氣可以壓縮嗎？'}, {'💡我的想法':'我覺得空氣可以壓縮，因為我們可以用氣球把空氣吹進去，然後把氣球捏起來。'}, {'🧐我覺得更好的想法':'我覺得空氣不可以壓縮，因為我們平常看到的空氣都是看不見的，所以應該是不能壓縮的。'}, {'❓我想知道':'那麼，空氣到底可以壓縮嗎？'}, {'🙅🏻這個想法不能解釋':'我覺得空氣可以壓縮，因為我們可以用氣球把空氣吹進去，然後把氣球捏起來。'}, {'📄舉例和參考來源':'我在網路上查到一個實驗，可以用一個塑膠瓶子和一個吸管來示範空氣的壓縮。'}, {'💡我的想法':'我也有看過那個實驗，我覺得這個實驗很有趣，可以讓我們更了解空氣的伸縮性。'}, {'❓我想知道':'那麼，空氣被壓縮後會變成什麼樣子？'}, {'🧐我覺得更好的想法':'我覺得空氣被壓縮後會變得更緊密，所以可能會變成液體或固體。'}, {'❓我想知道':'有沒有其他的例子可以說明空氣的伸縮性？'}, {'📄舉例和參考來源':'我在書上看到一個例子，就是氣球被吹得很大，但是如果放掉氣，氣球就會變小。'}, {'💡我的想法':'我也有看過那個例子，我覺得這個例子很好，可以讓我們更直觀地理解空氣的伸縮性。'}, {'🧐我覺得更好的想法':'我覺得空氣的伸縮性和溫度有關，溫度越高，空氣的伸縮性越大。'}, {'❓我想知道':'那麼，空氣的伸縮性和壓力有關嗎？'}, {'📄舉例和參考來源':'我在課本上看到一個例子，就是氣球被吹得很大，但是如果放掉氣，氣球就會變小。'}, {'💡我的想法':'我也有看過那個例子，我覺得這個例子很好，可以讓我們更直觀地理解空氣的伸縮性。'}, {'🧐我覺得更好的想法':'我覺得空氣的伸縮性和溫度有關，溫度越高，空氣的伸縮性越大。'}, {'❓我想知道':'那麼，空氣的伸縮性和壓力有關嗎？'}, {'🙅🏻這個想法不能解釋':'我覺得空氣的伸縮性和壓力有關，因為壓力越大，空氣的伸縮性越小。'}, {'📄舉例和參考來源':'我在網路上查到一個實驗，可以用一個塑膠瓶子和一個吸管來示範空氣的壓縮。'}, {'✍🏻我的總結':'根據我們的討論，我們認為空氣是可以壓縮的，而且空氣的伸縮性和溫度、壓力有關。'}]",{'空氣壓縮後溫度會升高，因為分子運動速度增加': 1},空氣壓縮後溫度會升高，因為分子運動速度增加,1
空氣可以壓縮嗎？,1. 空氣的伸縮性,"[{'空氣可以壓縮嗎？':'大家覺得空氣可以壓縮嗎？'}, {'💡我的想法':'我覺得空氣可以壓縮，因為我們可以用氣球把空氣吹進去，然後把氣球捏起來。'}, {'🧐我覺得更好的想法':'我覺得空氣不可以壓縮，因為我們平常看到的空氣都是看不見的，所以應該是不能壓縮的。'}, {'❓我想知道':'那麼，空氣到底可以壓縮嗎？'}, {'🙅🏻這個想法不能解釋':'我覺得空氣可以壓縮，因為我們可以用氣球把空氣吹進去，然後把氣球捏起來。'}, {'📄舉例和參考來源':'我在網路上查到一個實驗，可以用一個塑膠瓶子和一個吸管來示範空氣的壓縮。'}, {'💡我的想法':'我也有看過那個實驗，我覺得這個實驗很有趣，可以讓我們更了解空氣的伸縮性。'}, {'❓我想知道':'那麼，空氣被壓縮後會變成什麼樣子？'}, {'🧐我覺得更好的想法':'我覺得空氣被壓縮後會變得更緊密，所以可能會變成液體或固體。'}, {'❓我想知道':'有沒有其他的例子可以說明空氣的伸縮性？'}, {'📄舉例和參考來源':'我在書上看到一個例子，就是氣球被吹得很大，但是如果放掉氣，氣球就會變小。'}, {'💡我的想法':'我也有看過那個例子，我覺得這個例子很好，可以讓我們更直觀地理解空氣的伸縮性。'}, {'🧐我覺得更好的想法':'我覺得空氣的伸縮性和溫度有關，溫度越高，空氣的伸縮性越大。'}, {'❓我想知道':'那麼，空氣的伸縮性和壓力有關嗎？'}, {'📄舉例和參考來源':'我在課本上看到一個例子，就是氣球被吹得很大，但是如果放掉氣，氣球就會變小。'}, {'💡我的想法':'我也有看過那個例子，我覺得這個例子很好，可以讓我們更直觀地理解空氣的伸縮性。'}, {'🧐我覺得更好的想法':'我覺得空氣的伸縮性和溫度有關，溫度越高，空氣的伸縮性越大。'}, {'❓我想知道':'那麼，空氣的伸縮性和壓力有關嗎？'}, {'🙅🏻這個想法不能解釋':'我覺得空氣的伸縮性和壓力有關，因為壓力越大，空氣的伸縮性越小。'}, {'📄舉例和參考來源':'我在網路上查到一個實驗，可以用一個塑膠瓶子和一個吸管來示範空氣的壓縮。'}, {'✍🏻我的總結':'根據我們的討論，我們認為空氣是可以壓縮的，而且空氣的伸縮性和溫度、壓力有關。'}]",{'我昨天去動物園看到了一隻可愛的小熊貓': 0},我昨天去動物園看到了一隻可愛的小熊貓,0
空氣可以壓縮嗎？,1. 空氣的伸縮性,"[{'空氣可以壓縮嗎？':'大家覺得空氣可以壓縮嗎？'}, {'💡我的想法':'我覺得空氣可以壓縮，因為我們可以用氣球把空氣吹進去，然後把氣球捏起來。'}, {'🧐我覺得更好的想法':'我覺得空氣不可以壓縮，因為我們平常看到的空氣都是看不見的，所以應該是不能壓縮的。'}, {'❓我想知道':'那麼，空氣到底可以壓縮嗎？'}, {'🙅🏻這個想法不能解釋':'我覺得空氣可以壓縮，因為我們可以用氣球把空氣吹進去，然後把氣球捏起來。'}, {'📄舉例和參考來源':'我在網路上查到一個實驗，可以用一個塑膠瓶子和一個吸管來示範空氣的壓縮。'}, {'💡我的想法':'我也有看過那個實驗，我覺得這個實驗很有趣，可以讓我們更了解空氣的伸縮性。'}, {'❓我想知道':'那麼，空氣被壓縮後會變成什麼樣子？'}, {'🧐我覺得更好的想法':'我覺得空氣被壓縮後會變得更緊密，所以可能會變成液體或固體。'}, {'❓我想知道':'有沒有其他的例子可以說明空氣的伸縮性？'}, {'📄舉例和參考來源':'我在書上看到一個例子，就是氣球被吹得很大，但是如果放掉氣，氣球就會變小。'}, {'💡我的想法':'我也有看過那個例子，我覺得這個例子很好，可以讓我們更直觀地理解空氣的伸縮性。'}, {'🧐我覺得更好的想法':'我覺得空氣的伸縮性和溫度有關，溫度越高，空氣的伸縮性越大。'}, {'❓我想知道':'那麼，空氣的伸縮性和壓力有關嗎？'}, {'📄舉例和參考來源':'我在課本上看到一個例子，就是氣球被吹得很大，但是如果放掉氣，氣球就會變小。'}, {'💡我的想法':'我也有看過那個例子，我覺得這個例子很好，可以讓我們更直觀地理解空氣的伸縮性。'}, {'🧐我覺得更好的想法':'我覺得空氣的伸縮性和溫度有關，溫度越高，空氣的伸縮性越大。'}, {'❓我想知道':'那麼，空氣的伸縮性和壓力有關嗎？'}, {'🙅🏻這個想法不能解釋':'我覺得空氣的伸縮性和壓力有關，因為壓力越大，空氣的伸縮性越小。'}, {'📄舉例和參考來源':'我在網路上查到一個實驗，可以用一個塑膠瓶子和一個吸管來示範空氣的壓縮。'}, {'✍🏻我的總結':'根據我們的討論，我們認為空氣是可以壓縮的，而且空氣的伸縮性和溫度、壓力有關。'}]",{'空氣壓縮後彈性會增加，因為分子之間的相互作用力增強': 1},空氣壓縮後彈性會增加，因為分子之間的相互作用力增強,1
如何利用空氣的特性製作玩具？,1. 製作空氣玩具,"[{'如何利用空氣的特性製作玩具':'請發表你們的想法'},{'氣球是一種空氣玩具':'【💡我的想法】我覺得可以利用氣球的膨脹性質來製作玩具'},{'可以舉例嗎':'【📄舉例和參考來源】比如可以用氣球製作飛機模型，讓氣球膨脹起來，模型就會飛起來'},{'那麼氣球膨脹是怎麼回事':'【❓我想知道】我想知道氣球膨脹是因為什麼原因'},{'氣球膨脹是因為空氣的壓力':'【💡我的想法】我覺得氣球膨脹是因為空氣的壓力把氣球內的空氣壓縮起來'},{'那麼氣球怎麼放氣':'【❓我想知道】我想知道氣球怎麼放氣'},{'可以用針扎破氣球':'【💡我的想法】我覺得可以用針扎破氣球來放氣'},{'那麼除了氣球還有其他空氣玩具嗎':'【❓我想知道】我想知道除了氣球還有哪些空氣玩具'},{'還有風箏':'【💡我的想法】我覺得風箏也是一種利用空氣特性的玩具，靠著風的力量飛起來'},{'那麼風箏是怎麼飛起來的':'【❓我想知道】我想知道風箏是怎麼飛起來的'},{'風箏靠著風的力量':'【💡我的想法】我覺得風箏靠著風的力量產生升力，才能飛起來'},{'那麼除了氣球和風箏還有其他空氣玩具嗎':'【❓我想知道】我想知道除了氣球和風箏還有哪些空氣玩具'},{'還有氣墊船':'【💡我的想法】我覺得氣墊船也是一種利用空氣特性的玩具，靠著氣墊浮起來'},{'那麼氣墊船是怎麼浮起來的':'【❓我想知道】我想知道氣墊船是怎麼浮起來的'},{'氣墊船靠著氣墊產生浮力':'【💡我的想法】我覺得氣墊船靠著氣墊產生的壓力產生浮力，才能浮起來'},{'那麼除了氣球、風箏和氣墊船還有其他空氣玩具嗎':'【❓我想知道】我想知道除了氣球、風箏和氣墊船還有哪些空氣玩具'},{'還有吹泡泡':'【💡我的想法】我覺得吹泡泡也是一種利用空氣特性的玩具，靠著吹氣產生泡泡'},{'那麼吹泡泡是怎麼產生的':'【❓我想知道】我想知道吹泡泡是怎麼產生的'},{'吹泡泡靠著吹氣產生氣泡':'【💡我的想法】我覺得吹泡泡是靠著吹氣產生氣泡，才能形成泡泡'},{'那麼除了氣球、風箏、氣墊船和吹泡泡還有其他空氣玩具嗎':'【❓我想知道】我想知道除了氣球、風箏、氣墊船和吹泡泡還有哪些空氣玩具'},{'還有吹風機':'【💡我的想法】我覺得吹風機也是一種利用空氣特性的玩具，靠著吹風產生風'},{'那麼吹風機是怎麼產生風的':'【❓我想知道】我想知道吹風機是怎麼產生風的'},{'吹風機靠著電力產生風':'【💡我的想法】我覺得吹風機是靠著電力產生風，才能吹出風來'},{'✍🏻我的總結':'經過討論，我們發現可以利用空氣的特性製作很多有趣的玩具，像是氣球、風箏、氣墊船、吹泡泡和吹風機等等'}]",{'我們可以利用氣球來製作一個可以飛的玩具': 1},我們可以利用氣球來製作一個可以飛的玩具,1
如何利用空氣的特性製作玩具？,1. 製作空氣玩具,"[{'如何利用空氣的特性製作玩具':'請發表你們的想法'},{'氣球是一種空氣玩具':'【💡我的想法】我覺得可以利用氣球的膨脹性質來製作玩具'},{'可以舉例嗎':'【📄舉例和參考來源】比如可以用氣球製作飛機模型，讓氣球膨脹起來，模型就會飛起來'},{'那麼氣球膨脹是怎麼回事':'【❓我想知道】我想知道氣球膨脹是因為什麼原因'},{'氣球膨脹是因為空氣的壓力':'【💡我的想法】我覺得氣球膨脹是因為空氣的壓力把氣球內的空氣壓縮起來'},{'那麼氣球怎麼放氣':'【❓我想知道】我想知道氣球怎麼放氣'},{'可以用針扎破氣球':'【💡我的想法】我覺得可以用針扎破氣球來放氣'},{'那麼除了氣球還有其他空氣玩具嗎':'【❓我想知道】我想知道除了氣球還有哪些空氣玩具'},{'還有風箏':'【💡我的想法】我覺得風箏也是一種利用空氣特性的玩具，靠著風的力量飛起來'},{'那麼風箏是怎麼飛起來的':'【❓我想知道】我想知道風箏是怎麼飛起來的'},{'風箏靠著風的力量':'【💡我的想法】我覺得風箏靠著風的力量產生升力，才能飛起來'},{'那麼除了氣球和風箏還有其他空氣玩具嗎':'【❓我想知道】我想知道除了氣球和風箏還有哪些空氣玩具'},{'還有氣墊船':'【💡我的想法】我覺得氣墊船也是一種利用空氣特性的玩具，靠著氣墊浮起來'},{'那麼氣墊船是怎麼浮起來的':'【❓我想知道】我想知道氣墊船是怎麼浮起來的'},{'氣墊船靠著氣墊產生浮力':'【💡我的想法】我覺得氣墊船靠著氣墊產生的壓力產生浮力，才能浮起來'},{'那麼除了氣球、風箏和氣墊船還有其他空氣玩具嗎':'【❓我想知道】我想知道除了氣球、風箏和氣墊船還有哪些空氣玩具'},{'還有吹泡泡':'【💡我的想法】我覺得吹泡泡也是一種利用空氣特性的玩具，靠著吹氣產生泡泡'},{'那麼吹泡泡是怎麼產生的':'【❓我想知道】我想知道吹泡泡是怎麼產生的'},{'吹泡泡靠著吹氣產生氣泡':'【💡我的想法】我覺得吹泡泡是靠著吹氣產生氣泡，才能形成泡泡'},{'那麼除了氣球、風箏、氣墊船和吹泡泡還有其他空氣玩具嗎':'【❓我想知道】我想知道除了氣球、風箏、氣墊船和吹泡泡還有哪些空氣玩具'},{'還有吹風機':'【💡我的想法】我覺得吹風機也是一種利用空氣特性的玩具，靠著吹風產生風'},{'那麼吹風機是怎麼產生風的':'【❓我想知道】我想知道吹風機是怎麼產生風的'},{'吹風機靠著電力產生風':'【💡我的想法】我覺得吹風機是靠著電力產生風，才能吹出風來'},{'✍🏻我的總結':'經過討論，我們發現可以利用空氣的特性製作很多有趣的玩具，像是氣球、風箏、氣墊船、吹泡泡和吹風機等等'}]",{'我昨天去海邊放風箏，好好玩': 0},我昨天去海邊放風箏，好好玩,0
如何利用空氣的特性製作玩具？,1. 製作空氣玩具,"[{'如何利用空氣的特性製作玩具':'請發表你們的想法'},{'氣球是一種空氣玩具':'【💡我的想法】我覺得可以利用氣球的膨脹性質來製作玩具'},{'可以舉例嗎':'【📄舉例和參考來源】比如可以用氣球製作飛機模型，讓氣球膨脹起來，模型就會飛起來'},{'那麼氣球膨脹是怎麼回事':'【❓我想知道】我想知道氣球膨脹是因為什麼原因'},{'氣球膨脹是因為空氣的壓力':'【💡我的想法】我覺得氣球膨脹是因為空氣的壓力把氣球內的空氣壓縮起來'},{'那麼氣球怎麼放氣':'【❓我想知道】我想知道氣球怎麼放氣'},{'可以用針扎破氣球':'【💡我的想法】我覺得可以用針扎破氣球來放氣'},{'那麼除了氣球還有其他空氣玩具嗎':'【❓我想知道】我想知道除了氣球還有哪些空氣玩具'},{'還有風箏':'【💡我的想法】我覺得風箏也是一種利用空氣特性的玩具，靠著風的力量飛起來'},{'那麼風箏是怎麼飛起來的':'【❓我想知道】我想知道風箏是怎麼飛起來的'},{'風箏靠著風的力量':'【💡我的想法】我覺得風箏靠著風的力量產生升力，才能飛起來'},{'那麼除了氣球和風箏還有其他空氣玩具嗎':'【❓我想知道】我想知道除了氣球和風箏還有哪些空氣玩具'},{'還有氣墊船':'【💡我的想法】我覺得氣墊船也是一種利用空氣特性的玩具，靠著氣墊浮起來'},{'那麼氣墊船是怎麼浮起來的':'【❓我想知道】我想知道氣墊船是怎麼浮起來的'},{'氣墊船靠著氣墊產生浮力':'【💡我的想法】我覺得氣墊船靠著氣墊產生的壓力產生浮力，才能浮起來'},{'那麼除了氣球、風箏和氣墊船還有其他空氣玩具嗎':'【❓我想知道】我想知道除了氣球、風箏和氣墊船還有哪些空氣玩具'},{'還有吹泡泡':'【💡我的想法】我覺得吹泡泡也是一種利用空氣特性的玩具，靠著吹氣產生泡泡'},{'那麼吹泡泡是怎麼產生的':'【❓我想知道】我想知道吹泡泡是怎麼產生的'},{'吹泡泡靠著吹氣產生氣泡':'【💡我的想法】我覺得吹泡泡是靠著吹氣產生氣泡，才能形成泡泡'},{'那麼除了氣球、風箏、氣墊船和吹泡泡還有其他空氣玩具嗎':'【❓我想知道】我想知道除了氣球、風箏、氣墊船和吹泡泡還有哪些空氣玩具'},{'還有吹風機':'【💡我的想法】我覺得吹風機也是一種利用空氣特性的玩具，靠著吹風產生風'},{'那麼吹風機是怎麼產生風的':'【❓我想知道】我想知道吹風機是怎麼產生風的'},{'吹風機靠著電力產生風':'【💡我的想法】我覺得吹風機是靠著電力產生風，才能吹出風來'},{'✍🏻我的總結':'經過討論，我們發現可以利用空氣的特性製作很多有趣的玩具，像是氣球、風箏、氣墊船、吹泡泡和吹風機等等'}]",{'我喜歡吹泡泡，最近學會了一個新的吹泡泡技巧': 0},我喜歡吹泡泡，最近學會了一個新的吹泡泡技巧,0
如何利用空氣的特性製作玩具？,1. 製作空氣玩具,"[{'如何利用空氣的特性製作玩具':'請發表你們的想法'},{'氣球是一種空氣玩具':'【💡我的想法】我覺得可以利用氣球的膨脹性質來製作玩具'},{'可以舉例嗎':'【📄舉例和參考來源】比如可以用氣球製作飛機模型，讓氣球膨脹起來，模型就會飛起來'},{'那麼氣球膨脹是怎麼回事':'【❓我想知道】我想知道氣球膨脹是因為什麼原因'},{'氣球膨脹是因為空氣的壓力':'【💡我的想法】我覺得氣球膨脹是因為空氣的壓力把氣球內的空氣壓縮起來'},{'那麼氣球怎麼放氣':'【❓我想知道】我想知道氣球怎麼放氣'},{'可以用針扎破氣球':'【💡我的想法】我覺得可以用針扎破氣球來放氣'},{'那麼除了氣球還有其他空氣玩具嗎':'【❓我想知道】我想知道除了氣球還有哪些空氣玩具'},{'還有風箏':'【💡我的想法】我覺得風箏也是一種利用空氣特性的玩具，靠著風的力量飛起來'},{'那麼風箏是怎麼飛起來的':'【❓我想知道】我想知道風箏是怎麼飛起來的'},{'風箏靠著風的力量':'【💡我的想法】我覺得風箏靠著風的力量產生升力，才能飛起來'},{'那麼除了氣球和風箏還有其他空氣玩具嗎':'【❓我想知道】我想知道除了氣球和風箏還有哪些空氣玩具'},{'還有氣墊船':'【💡我的想法】我覺得氣墊船也是一種利用空氣特性的玩具，靠著氣墊浮起來'},{'那麼氣墊船是怎麼浮起來的':'【❓我想知道】我想知道氣墊船是怎麼浮起來的'},{'氣墊船靠著氣墊產生浮力':'【💡我的想法】我覺得氣墊船靠著氣墊產生的壓力產生浮力，才能浮起來'},{'那麼除了氣球、風箏和氣墊船還有其他空氣玩具嗎':'【❓我想知道】我想知道除了氣球、風箏和氣墊船還有哪些空氣玩具'},{'還有吹泡泡':'【💡我的想法】我覺得吹泡泡也是一種利用空氣特性的玩具，靠著吹氣產生泡泡'},{'那麼吹泡泡是怎麼產生的':'【❓我想知道】我想知道吹泡泡是怎麼產生的'},{'吹泡泡靠著吹氣產生氣泡':'【💡我的想法】我覺得吹泡泡是靠著吹氣產生氣泡，才能形成泡泡'},{'那麼除了氣球、風箏、氣墊船和吹泡泡還有其他空氣玩具嗎':'【❓我想知道】我想知道除了氣球、風箏、氣墊船和吹泡泡還有哪些空氣玩具'},{'還有吹風機':'【💡我的想法】我覺得吹風機也是一種利用空氣特性的玩具，靠著吹風產生風'},{'那麼吹風機是怎麼產生風的':'【❓我想知道】我想知道吹風機是怎麼產生風的'},{'吹風機靠著電力產生風':'【💡我的想法】我覺得吹風機是靠著電力產生風，才能吹出風來'},{'✍🏻我的總結':'經過討論，我們發現可以利用空氣的特性製作很多有趣的玩具，像是氣球、風箏、氣墊船、吹泡泡和吹風機等等'}]",{'我們可以利用吸管和紙杯製作一個可以飛的火箭': 1},我們可以利用吸管和紙杯製作一個可以飛的火箭,1
如何利用空氣的特性製作玩具？,1. 製作空氣玩具,"[{'如何利用空氣的特性製作玩具':'請發表你們的想法'},{'氣球是一種空氣玩具':'【💡我的想法】我覺得可以利用氣球的膨脹性質來製作玩具'},{'可以舉例嗎':'【📄舉例和參考來源】比如可以用氣球製作飛機模型，讓氣球膨脹起來，模型就會飛起來'},{'那麼氣球膨脹是怎麼回事':'【❓我想知道】我想知道氣球膨脹是因為什麼原因'},{'氣球膨脹是因為空氣的壓力':'【💡我的想法】我覺得氣球膨脹是因為空氣的壓力把氣球內的空氣壓縮起來'},{'那麼氣球怎麼放氣':'【❓我想知道】我想知道氣球怎麼放氣'},{'可以用針扎破氣球':'【💡我的想法】我覺得可以用針扎破氣球來放氣'},{'那麼除了氣球還有其他空氣玩具嗎':'【❓我想知道】我想知道除了氣球還有哪些空氣玩具'},{'還有風箏':'【💡我的想法】我覺得風箏也是一種利用空氣特性的玩具，靠著風的力量飛起來'},{'那麼風箏是怎麼飛起來的':'【❓我想知道】我想知道風箏是怎麼飛起來的'},{'風箏靠著風的力量':'【💡我的想法】我覺得風箏靠著風的力量產生升力，才能飛起來'},{'那麼除了氣球和風箏還有其他空氣玩具嗎':'【❓我想知道】我想知道除了氣球和風箏還有哪些空氣玩具'},{'還有氣墊船':'【💡我的想法】我覺得氣墊船也是一種利用空氣特性的玩具，靠著氣墊浮起來'},{'那麼氣墊船是怎麼浮起來的':'【❓我想知道】我想知道氣墊船是怎麼浮起來的'},{'氣墊船靠著氣墊產生浮力':'【💡我的想法】我覺得氣墊船靠著氣墊產生的壓力產生浮力，才能浮起來'},{'那麼除了氣球、風箏和氣墊船還有其他空氣玩具嗎':'【❓我想知道】我想知道除了氣球、風箏和氣墊船還有哪些空氣玩具'},{'還有吹泡泡':'【💡我的想法】我覺得吹泡泡也是一種利用空氣特性的玩具，靠著吹氣產生泡泡'},{'那麼吹泡泡是怎麼產生的':'【❓我想知道】我想知道吹泡泡是怎麼產生的'},{'吹泡泡靠著吹氣產生氣泡':'【💡我的想法】我覺得吹泡泡是靠著吹氣產生氣泡，才能形成泡泡'},{'那麼除了氣球、風箏、氣墊船和吹泡泡還有其他空氣玩具嗎':'【❓我想知道】我想知道除了氣球、風箏、氣墊船和吹泡泡還有哪些空氣玩具'},{'還有吹風機':'【💡我的想法】我覺得吹風機也是一種利用空氣特性的玩具，靠著吹風產生風'},{'那麼吹風機是怎麼產生風的':'【❓我想知道】我想知道吹風機是怎麼產生風的'},{'吹風機靠著電力產生風':'【💡我的想法】我覺得吹風機是靠著電力產生風，才能吹出風來'},{'✍🏻我的總結':'經過討論，我們發現可以利用空氣的特性製作很多有趣的玩具，像是氣球、風箏、氣墊船、吹泡泡和吹風機等等'}]",{'我最喜歡的玩具是遙控飛機，可以在空中飛行': 0},我最喜歡的玩具是遙控飛機，可以在空中飛行,0
